,optionSymbol,expiration,side,strike,bid,ask,last,openInterest,volume,ticker,sector,lastPrice,52weekHigh,52weekLow,tradedVolume,image
2342,DIS231215P00079000,1702674000,put,79,0.01,0.03,0.02,133,10,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2343,DIS231215P00080000,1702674000,put,80,0.02,0.03,0.03,11860,175,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2344,DIS231215P00081000,1702674000,put,81,0.02,0.04,0.04,33,7,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2345,DIS231215P00082000,1702674000,put,82,0.01,0.05,0.05,2260,106,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2346,DIS231215P00083000,1702674000,put,83,0.06,0.08,0.07,126,8,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2347,DIS231215P00084000,1702674000,put,84,0.08,0.1,0.1,1280,55,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2348,DIS231215P00085000,1702674000,put,85,0.11,0.13,0.14,13681,369,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2349,DIS231215P00086000,1702674000,put,86,0.17,0.19,0.2,1253,506,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2350,DIS231215P00087000,1702674000,put,87,0.26,0.28,0.26,1428,593,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2351,DIS231215P00088000,1702674000,put,88,0.4,0.43,0.42,1053,906,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2352,DIS231215P00089000,1702674000,put,89,0.61,0.67,0.66,738,957,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2353,DIS231215P00090000,1702674000,put,90,0.98,1.01,1.01,13201,2291,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2354,DIS231215P00091000,1702674000,put,91,1.46,1.51,1.53,1628,974,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2355,DIS231215P00092000,1702674000,put,92,2.04,2.12,2.13,2747,341,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2356,DIS231215P00093000,1702674000,put,93,2.77,2.85,2.85,1477,93,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2357,DIS231215P00094000,1702674000,put,94,3.6,3.7,3.69,1782,98,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2358,DIS231215P00095000,1702674000,put,95,4.35,4.7,4.55,8138,88,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2359,DIS231215P00096000,1702674000,put,96,5.3,5.65,5.85,817,5,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2360,DIS231215P00097000,1702674000,put,97,6.15,6.75,6.03,72,21,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2361,DIS231215P00098000,1702674000,put,98,7.25,7.75,7.69,154,1,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2362,DIS231215P00099000,1702674000,put,99,8.3,8.7,6.02,5,0,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2363,DIS231215P00100000,1702674000,put,100,9.1,9.7,9.9,1948,26,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2364,DIS231215P00101000,1702674000,put,101,10.35,10.75,10.3,12,2,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2365,DIS231215P00102000,1702674000,put,102,11.2,11.65,11.9,8,2,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2366,DIS231215P00103000,1702674000,put,103,12,12.65,12.9,0,39,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2367,DIS231215P00104000,1702674000,put,104,13.3,13.7,13.9,0,1,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2368,DIS231215P00105000,1702674000,put,105,14.3,14.75,12.15,0,0,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2369,DIS231215P00106000,1702674000,put,106,15.1,15.75,,0,0,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2370,DIS231215P00110000,1702674000,put,110,19.15,19.65,16.25,0,0,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2371,DIS231215P00115000,1702674000,put,115,24.2,24.8,24.2,0,0,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2372,DIS231215P00120000,1702674000,put,120,29.05,29.7,38.65,0,0,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2373,DIS231215P00125000,1702674000,put,125,34.05,34.7,40.9,0,0,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2374,DIS231215P00130000,1702674000,put,130,39.1,39.7,38.1,4,0,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2375,DIS231215P00135000,1702674000,put,135,44.05,44.7,44.75,0,0,DIS,Consumer Discretionary,90.79,118.18,78.73,12293862,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l9cff77d5960faceb41f558ab3b5f4c2751ef1628.png
2376,TSLA231215C00005000,1702674000,call,5,233.35,234.25,233.37,293,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2377,TSLA231215C00010000,1702674000,call,10,228.35,229.25,228.03,37,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2378,TSLA231215C00015000,1702674000,call,15,223.35,224.25,227.55,10,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2379,TSLA231215C00020000,1702674000,call,20,218.4,219.25,209.48,21,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2380,TSLA231215C00025000,1702674000,call,25,213.4,214.3,218.34,8,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2381,TSLA231215C00030000,1702674000,call,30,208.35,209.3,211.18,5,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2382,TSLA231215C00035000,1702674000,call,35,203.35,204.3,232.64,6,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2383,TSLA231215C00040000,1702674000,call,40,198.4,199.3,251.35,10,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2384,TSLA231215C00045000,1702674000,call,45,193.4,194.3,198.78,4,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2385,TSLA231215C00050000,1702674000,call,50,188.4,189.35,187.48,1407,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2386,TSLA231215C00055000,1702674000,call,55,183.45,184.35,182.06,71,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2387,TSLA231215C00060000,1702674000,call,60,178.45,179.35,174.22,35,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2388,TSLA231215C00065000,1702674000,call,65,173.45,174.35,167.82,7,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2389,TSLA231215C00070000,1702674000,call,70,168.45,169.35,182.12,28,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2390,TSLA231215C00075000,1702674000,call,75,163.5,164.4,135.4,63,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2391,TSLA231215C00080000,1702674000,call,80,158.5,159.4,128.78,177,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2392,TSLA231215C00085000,1702674000,call,85,153.45,154.4,167.4,2587,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2393,TSLA231215C00090000,1702674000,call,90,148.5,149.4,129.9,1724,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2394,TSLA231215C00095000,1702674000,call,95,143.5,144.4,140.62,827,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2395,TSLA231215C00100000,1702674000,call,100,138.55,139.4,142.5,2264,13,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2396,TSLA231215C00105000,1702674000,call,105,133.55,134.45,129.43,344,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2397,TSLA231215C00110000,1702674000,call,110,128.55,129.45,129.5,751,2,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2398,TSLA231215C00115000,1702674000,call,115,123.55,124.45,121.2,1725,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2399,TSLA231215C00120000,1702674000,call,120,118.55,119.45,121.1,3491,97,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2400,TSLA231215C00125000,1702674000,call,125,113.55,114.45,113.8,676,3,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2401,TSLA231215C00130000,1702674000,call,130,108.55,109.5,112.32,741,1,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2402,TSLA231215C00135000,1702674000,call,135,103.55,104.5,107.7,753,1,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2403,TSLA231215C00140000,1702674000,call,140,98.6,99.5,105.95,934,2,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2404,TSLA231215C00145000,1702674000,call,145,93.6,94.5,93.83,757,4,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2405,TSLA231215C00150000,1702674000,call,150,88.6,89.55,89,3319,16,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2406,TSLA231215C00155000,1702674000,call,155,83.65,84.55,79,689,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2407,TSLA231215C00160000,1702674000,call,160,78.65,79.55,79.4,3139,12,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2408,TSLA231215C00165000,1702674000,call,165,73.7,74.55,74.17,1384,4,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2409,TSLA231215C00170000,1702674000,call,170,68.7,69.6,69.17,1933,15,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2410,TSLA231215C00175000,1702674000,call,175,63.7,64.6,64.06,16948,1044,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2411,TSLA231215C00180000,1702674000,call,180,58.75,59.65,58.95,7381,29,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2412,TSLA231215C00182500,1702674000,call,182.5,56.25,57.15,54.6,10,0,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2413,TSLA231215C00185000,1702674000,call,185,53.75,54.65,54.3,1275,4,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2414,TSLA231215C00187500,1702674000,call,187.5,51.25,52.15,51.5,4517,3,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2415,TSLA231215C00190000,1702674000,call,190,48.8,49.55,49.78,5928,1334,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2416,TSLA231215C00192500,1702674000,call,192.5,46.35,47.2,48.34,26,2,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2417,TSLA231215C00195000,1702674000,call,195,43.8,44.7,44.2,5385,60,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2418,TSLA231215C00197500,1702674000,call,197.5,41.35,42.25,42.07,3103,5,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2419,TSLA231215C00200000,1702674000,call,200,38.9,39.8,40.2,17942,4238,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2420,TSLA231215C00202500,1702674000,call,202.5,36.45,37.3,36.7,120,8,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2421,TSLA231215C00205000,1702674000,call,205,34.05,34.85,34.4,7373,31,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2422,TSLA231215C00207500,1702674000,call,207.5,31.65,32.4,31.82,129,30,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2423,TSLA231215C00210000,1702674000,call,210,29.35,29.95,29.45,9993,540,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2424,TSLA231215C00212500,1702674000,call,212.5,27,27.6,27.22,248,71,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2425,TSLA231215C00215000,1702674000,call,215,24.65,25.3,25,6468,539,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2426,TSLA231215C00217500,1702674000,call,217.5,22.4,23,22.93,151,53,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2427,TSLA231215C00220000,1702674000,call,220,20.3,20.65,20.28,30654,616,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2428,TSLA231215C00222500,1702674000,call,222.5,18.2,18.55,18.7,255,88,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2429,TSLA231215C00225000,1702674000,call,225,16.2,16.5,16.26,11676,535,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2430,TSLA231215C00227500,1702674000,call,227.5,14.25,14.6,14.8,905,284,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2431,TSLA231215C00230000,1702674000,call,230,12.45,12.8,12.51,11612,3919,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2432,TSLA231215C00232500,1702674000,call,232.5,10.8,11.1,10.89,1770,1173,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2433,TSLA231215C00235000,1702674000,call,235,9.25,9.6,9.28,10088,6654,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2434,TSLA231215C00237500,1702674000,call,237.5,7.85,8.1,8.02,2832,7027,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2435,TSLA231215C00240000,1702674000,call,240,6.65,6.85,6.75,22760,21003,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2436,TSLA231215C00242500,1702674000,call,242.5,5.55,5.7,5.7,1979,10112,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2437,TSLA231215C00245000,1702674000,call,245,4.65,4.75,4.66,23088,28986,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2438,TSLA231215C00247500,1702674000,call,247.5,3.8,3.95,3.9,3996,6855,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2439,TSLA231215C00250000,1702674000,call,250,3.1,3.25,3.2,48504,34271,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2440,TSLA231215C00252500,1702674000,call,252.5,2.56,2.62,2.57,363,4862,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2441,TSLA231215C00255000,1702674000,call,255,2.08,2.14,2.09,16038,15763,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2442,TSLA231215C00257500,1702674000,call,257.5,1.69,1.75,1.68,241,2043,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2443,TSLA231215C00260000,1702674000,call,260,1.37,1.42,1.38,26851,30539,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2444,TSLA231215C00262500,1702674000,call,262.5,1.14,1.16,1.14,1314,2050,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
2445,TSLA231215C00265000,1702674000,call,265,0.91,0.94,0.92,13301,6061,TSLA,Consumer Discretionary,238.72,299.29,101.81,137178490,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/lefd12553d6a4f7e57b3ac4f4927181d7a651d0d6.png
